year,country,indicator,value
1994,Russian Federation,CO2_Emissions(kt),1698378.384
1994,Saudi Arabia,CO2_Emissions(kt),307961.994
1994,Turkey,CO2_Emissions(kt),156848.591
1994,United States,CO2_Emissions(kt),5094354.081
1994,South Africa,CO2_Emissions(kt),339168.164
1994,Argentina,ForestArea(sq. km),336198.0078
1994,Australia,ForestArea(sq. km),1286610
1994,Brazil,ForestArea(sq. km),5365326.25
1994,Canada,ForestArea(sq. km),3480845.938
1994,China,ForestArea(sq. km),1650845.625
1994,German,ForestArea(sq. km),113215.9961
1994,European Union,ForestArea(sq. km),1506490.297
1994,France,ForestArea(sq. km),147772.002
1994,United Kingdom,ForestArea(sq. km),28483.99902
1994,Indonesia,ForestArea(sq. km),1108906.016
1994,India,ForestArea(sq. km),645193.9844
1994,Italy,ForestArea(sq. km),79016.00098
1994,Japan,ForestArea(sq. km),249204.0039
1994,"Korea, Rep.",ForestArea(sq. km),63372.00195
1994,Mexico,ForestArea(sq. km),689983.9844
1994,Russian Federation,ForestArea(sq. km),8090773.125
1994,Saudi Arabia,ForestArea(sq. km),9770
1994,Turkey,ForestArea(sq. km),98464.00391
1994,United States,ForestArea(sq. km),3028844.063
1994,South Africa,ForestArea(sq. km),92410
1994,Argentina,Population,34402672
1994,Australia,Population,17855000
1994,Brazil,Population,159432716
1994,Canada,Population,29000663
1994,China,Population,1191835000
1994,German,Population,81438348
1994,European Union,Population,483264869
1994,France,Population,59327192
1994,United Kingdom,Population,57865745
1994,Indonesia,Population,193917462
1994,India,Population,945601831
1994,Italy,Population,56843400
1994,Japan,Population,124961000
1994,"Korea, Rep.",Population,44641540
1994,Mexico,Population,90156400
1994,Russian Federation,Population,148336000
1994,Saudi Arabia,Population,18214470
1994,Turkey,Population,57564204
1994,United States,Population,263126000
1994,South Africa,Population,40564059
1994,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),270948.3575
1994,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),522429.54
1994,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1455453.224
1994,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),807222.82
1994,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),4613489.247
1994,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1135937.69
1994,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5267323.82
1994,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),538140.6
1994,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),728677.75
1994,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2156232.29
1994,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1581028.22
1994,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),493411.783
1994,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1385835.23
1994,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),418012.512
1994,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),520225.772
1994,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2707580.73
1994,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),240893.454
1994,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6374979.2
1994,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),355673.58
1994,Argentina,Urban population,30260590
1994,Australia,Urban population,15181749
1994,Brazil,Urban population,122608542
1994,Canada,Urban population,22450573
1994,China,Urban population,357836540
1994,German,Urban population,60028206
1994,European Union,Urban population,343025092
1994,France,Urban population,44342923
1994,United Kingdom,Urban population,45304828
1994,Indonesia,Urban population,67741187
1994,India,Urban population,249629427
1994,Italy,Urban population,38006634
1994,Japan,Urban population,97320876
1994,"Korea, Rep.",Urban population,34575766
1994,Mexico,Urban population,65800649
1994,Russian Federation,Urban population,108843023
1994,Saudi Arabia,Urban population,14285427
1994,Turkey,Urban population,35453793
1994,United States,Urban population,202278113
1994,South Africa,Urban population,21906214
1995,Argentina,Agricultural_land_(sq. km),1280450
1995,Australia,Agricultural_land_(sq. km),4633480
1995,Brazil,Agricultural_land_(sq. km),2584720
1995,Canada,Agricultural_land_(sq. km),679940
1995,China,Agricultural_land_(sq. km),5228330
1995,German,Agricultural_land_(sq. km),173430
1995,European Union,Agricultural_land_(sq. km),2023283.993
1995,France,Agricultural_land_(sq. km),301501.9922
1995,United Kingdom,Agricultural_land_(sq. km),173790
1995,Indonesia,Agricultural_land_(sq. km),429780
1995,India,Agricultural_land_(sq. km),1809450
1995,Italy,Agricultural_land_(sq. km),153330
1995,Japan,Agricultural_land_(sq. km),54430
1995,"Korea, Rep.",Agricultural_land_(sq. km),20480
1995,Mexico,Agricultural_land_(sq. km),1061950
1995,Russian Federation,Agricultural_land_(sq. km),2164000
1995,Saudi Arabia,Agricultural_land_(sq. km),1447850
1995,Turkey,Agricultural_land_(sq. km),394930
1995,United States,Agricultural_land_(sq. km),4201390
1995,South Africa,Agricultural_land_(sq. km),975200
1995,Argentina,CO2_Emissions(kt),127963.632
1995,Australia,CO2_Emissions(kt),281860.288
1995,Brazil,CO2_Emissions(kt),258347.484
1995,Canada,CO2_Emissions(kt),467637.842
1995,China,CO2_Emissions(kt),3320285.15
1995,German,CO2_Emissions(kt),864110.215
1995,European Union,CO2_Emissions(kt),3947855.53
1995,France,CO2_Emissions(kt),349160.739
1995,United Kingdom,CO2_Emissions(kt),538117.582
1995,Indonesia,CO2_Emissions(kt),224941.114
1995,India,CO2_Emissions(kt),811562.105
1995,Italy,CO2_Emissions(kt),430483.798
1995,Japan,CO2_Emissions(kt),1183447.243
1995,"Korea, Rep.",CO2_Emissions(kt),374771.067
1995,Mexico,CO2_Emissions(kt),332816.92
1995,Russian Federation,CO2_Emissions(kt),1631473.969
1995,Saudi Arabia,CO2_Emissions(kt),235161.043
1995,Turkey,CO2_Emissions(kt),171974.966
1995,United States,CO2_Emissions(kt),5132919.92
1995,South Africa,CO2_Emissions(kt),362259.263
1995,Argentina,ForestArea(sq. km),333265
1995,Australia,ForestArea(sq. km),1286910
1995,Brazil,ForestArea(sq. km),5339895
1995,Canada,ForestArea(sq. km),3480375
1995,China,ForestArea(sq. km),1670705.469
1995,German,ForestArea(sq. km),113270
1995,European Union,ForestArea(sq. km),1513302.597
1995,France,ForestArea(sq. km),148625
1995,United Kingdom,ForestArea(sq. km),28660
1995,Indonesia,ForestArea(sq. km),1089770
1995,India,ForestArea(sq. km),646645
1995,Italy,ForestArea(sq. km),79795
1995,Japan,ForestArea(sq. km),249130
1995,"Korea, Rep.",ForestArea(sq. km),63290
1995,Mexico,ForestArea(sq. km),688080
1995,Russian Federation,ForestArea(sq. km),8091091.875
1995,Saudi Arabia,ForestArea(sq. km),9770
1995,Turkey,ForestArea(sq. km),99025
1995,United States,ForestArea(sq. km),3029930
1995,South Africa,ForestArea(sq. km),92410
1995,Argentina,Population,34828170
1995,Australia,Population,18072000
1995,Brazil,Population,162019896
1995,Canada,Population,29302311
1995,China,Population,1204855000
1995,German,Population,81678051
1995,European Union,Population,484222373
1995,France,Population,59541899
1995,United Kingdom,Population,58019030
1995,Indonesia,Population,196934260
1995,India,Population,963922588
1995,Italy,Population,56844303
1995,Japan,Population,125439000
1995,"Korea, Rep.",Population,45092991
1995,Mexico,Population,91663285
1995,Russian Federation,Population,148375726
1995,Saudi Arabia,Population,18638787
1995,Turkey,Population,58486456
1995,United States,Population,266278000
1995,South Africa,Population,41435758
1995,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),275096.4092
1995,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),489294.147
1995,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1574445.629
1995,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),836025.63
1995,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5042349.12
1995,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1131718.77
1995,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5324011.907
1995,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),543013.14
1995,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),728336.09
1995,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1315570.67
1995,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1651503.01
1995,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),518470.761
1995,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1421640.91
1995,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),453629.667
1995,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),515961.212
1995,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2645144.69
1995,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),262037.697
1995,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),261203.422
1995,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6365296.6
1995,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),371350.205
1995,Argentina,Urban population,30705908
1995,Australia,Urban population,15342767
1995,Brazil,Urban population,125743641
1995,Canada,Urban population,22760570
1995,China,Urban population,373035157
1995,German,Urban population,60378049
1995,European Union,Urban population,344342751
1995,France,Urban population,44604027
1995,United Kingdom,Urban population,45459651
1995,Indonesia,Urban population,71046004
1995,India,Urban population,256470883
1995,Italy,Urban population,38041344
1995,Japan,Urban population,97862490
1995,"Korea, Rep.",Urban population,35280305
1995,Mexico,Urban population,67251519
1995,Russian Federation,Urban population,108866238
1995,Saudi Arabia,Urban population,14663134
1995,Turkey,Urban population,36333541
1995,United States,Urban population,205718394
1995,South Africa,Urban population,22576687
1996,Argentina,Agricultural_land_(sq. km),1281420
1996,Australia,Agricultural_land_(sq. km),4652210
1996,Brazil,Agricultural_land_(sq. km),2590190
1996,Canada,Agricultural_land_(sq. km),680550
1996,China,Agricultural_land_(sq. km),5228720
1996,German,Agricultural_land_(sq. km),173370
1996,European Union,Agricultural_land_(sq. km),2020758.008
1996,France,Agricultural_land_(sq. km),300963.0078
1996,United Kingdom,Agricultural_land_(sq. km),174940
1996,Indonesia,Agricultural_land_(sq. km),429680
1996,India,Agricultural_land_(sq. km),1805890
1996,Italy,Agricultural_land_(sq. km),153490
1996,Japan,Agricultural_land_(sq. km),53990
1996,"Korea, Rep.",Agricultural_land_(sq. km),20080
1996,Mexico,Agricultural_land_(sq. km),1063100
1996,Russian Federation,Agricultural_land_(sq. km),2161110
1996,Saudi Arabia,Agricultural_land_(sq. km),1517850
1996,Turkey,Agricultural_land_(sq. km),393640
1996,United States,Agricultural_land_(sq. km),4163060
1996,South Africa,Agricultural_land_(sq. km),978900
1996,Argentina,CO2_Emissions(kt),135000.605
1996,Australia,CO2_Emissions(kt),302164.467
1996,Brazil,CO2_Emissions(kt),284782.887
1996,Canada,CO2_Emissions(kt),479419.913
1996,China,CO2_Emissions(kt),3463089.131
1996,German,CO2_Emissions(kt),889614.2
1996,European Union,CO2_Emissions(kt),4055918.353
1996,France,CO2_Emissions(kt),375306.449
1996,United Kingdom,CO2_Emissions(kt),551436.126
1996,Indonesia,CO2_Emissions(kt),253290.691
1996,India,CO2_Emissions(kt),882324.204
1996,Italy,CO2_Emissions(kt),425830.375
1996,Japan,CO2_Emissions(kt),1204690.174
1996,"Korea, Rep.",CO2_Emissions(kt),403780.704
1996,Mexico,CO2_Emissions(kt),346417.823
1996,Russian Federation,CO2_Emissions(kt),1612966.62
1996,Saudi Arabia,CO2_Emissions(kt),258750.854
1996,Turkey,CO2_Emissions(kt),188205.108
1996,United States,CO2_Emissions(kt),5252112.088
1996,South Africa,CO2_Emissions(kt),364400.791
1996,Argentina,ForestArea(sq. km),330331.9922
1996,Australia,ForestArea(sq. km),1287210
1996,Brazil,ForestArea(sq. km),5314463.75
1996,Canada,ForestArea(sq. km),3479904.063
1996,China,ForestArea(sq. km),1690565.469
1996,German,ForestArea(sq. km),113324.0039
1996,European Union,ForestArea(sq. km),1520114.699
1996,France,ForestArea(sq. km),149477.998
1996,United Kingdom,ForestArea(sq. km),28836.00098
1996,Indonesia,ForestArea(sq. km),1070633.984
1996,India,ForestArea(sq. km),648096.0156
1996,Italy,ForestArea(sq. km),80573.99902
1996,Japan,ForestArea(sq. km),249055.9961
1996,"Korea, Rep.",ForestArea(sq. km),63207.99805
1996,Mexico,ForestArea(sq. km),686176.0156
1996,Russian Federation,ForestArea(sq. km),8091410.625
1996,Saudi Arabia,ForestArea(sq. km),9770
1996,Turkey,ForestArea(sq. km),99585.99609
1996,United States,ForestArea(sq. km),3031015.938
1996,South Africa,ForestArea(sq. km),92410
1996,Argentina,Population,35246374
1996,Australia,Population,18311000
1996,Brazil,Population,164614688
1996,Canada,Population,29610218
1996,China,Population,1217550000
1996,German,Population,81914831
1996,European Union,Population,485063813
1996,France,Population,59753100
1996,United Kingdom,Population,58166950
1996,Indonesia,Population,199901228
1996,India,Population,982365243
1996,Italy,Population,56860281
1996,Japan,Population,125757000
1996,"Korea, Rep.",Population,45524681
1996,Mexico,Population,93147044
1996,Russian Federation,Population,148160042
1996,Saudi Arabia,Population,19033845
1996,Turkey,Population,59423282
1996,United States,Population,269394000
1996,South Africa,Population,42241011
1996,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),288246.2679
1996,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),508882.826
1996,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1613760.437
1996,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),698763.38
1996,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5181880.514
1996,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1153137.92
1996,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5411909.136
1996,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),572529.08
1996,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),744362.82
1996,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1314060.75
1996,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1708836.97
1996,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),507338.856
1996,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1424112.7
1996,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),487344.746
1996,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),532804.427
1996,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2718564.86
1996,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),276181.966
1996,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),278000.492
1996,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6577713.1
1996,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),383673.271
1996,Argentina,Urban population,31145811
1996,Australia,Urban population,15521685
1996,Brazil,Urban population,128896593
1996,Canada,Urban population,23081461
1996,China,Urban population,388593258
1996,German,Urban population,60725922
1996,European Union,Urban population,345577350
1996,France,Urban population,44863823
1996,United Kingdom,Urban population,45610451
1996,Indonesia,Urban population,74433222
1996,India,Urban population,263440887
1996,Italy,Urban population,38086153
1996,Japan,Urban population,98272808
1996,"Korea, Rep.",Urban population,35810625
1996,Mexico,Urban population,68621427
1996,Russian Federation,Urban population,108700578
1996,Saudi Arabia,Urban population,15019607
1996,Turkey,Urban population,37230469
1996,United States,Urban population,209146726
1996,South Africa,Urban population,23218617
1997,Argentina,Agricultural_land_(sq. km),1282350
1997,Australia,Agricultural_land_(sq. km),4622000
1997,Brazil,Agricultural_land_(sq. km),2595660
1997,Canada,Agricultural_land_(sq. km),679440
1997,China,Agricultural_land_(sq. km),5233330
1997,German,Agricultural_land_(sq. km),173270
1997,European Union,Agricultural_land_(sq. km),2015593.997
1997,France,Agricultural_land_(sq. km),300395.9961
1997,United Kingdom,Agricultural_land_(sq. km),175850
1997,Indonesia,Agricultural_land_(sq. km),435270
1997,India,Agricultural_land_(sq. km),1809810
1997,Italy,Agricultural_land_(sq. km),153450
1997,Japan,Agricultural_land_(sq. km),53540
1997,"Korea, Rep.",Agricultural_land_(sq. km),19830
1997,Mexico,Agricultural_land_(sq. km),1063100
1997,Russian Federation,Agricultural_land_(sq. km),2179890
1997,Saudi Arabia,Agricultural_land_(sq. km),1587850
1997,Turkey,Agricultural_land_(sq. km),392420
1997,United States,Agricultural_land_(sq. km),4148850
1997,South Africa,Agricultural_land_(sq. km),979450
1997,Argentina,CO2_Emissions(kt),138003.878
1997,Australia,CO2_Emissions(kt),305794.797
1997,Brazil,CO2_Emissions(kt),300547.32
1997,Canada,CO2_Emissions(kt),495294.356
1997,China,CO2_Emissions(kt),3469510.048
1997,German,CO2_Emissions(kt),862276.715
1997,European Union,CO2_Emissions(kt),3963003.907
1997,France,CO2_Emissions(kt),351562.624
1997,United Kingdom,CO2_Emissions(kt),527343.936
1997,Indonesia,CO2_Emissions(kt),278658.997
1997,India,CO2_Emissions(kt),917685.085
1997,Italy,CO2_Emissions(kt),430487.465
1997,Japan,CO2_Emissions(kt),1200788.486
1997,"Korea, Rep.",CO2_Emissions(kt),430032.757
1997,Mexico,CO2_Emissions(kt),369769.279
1997,Russian Federation,CO2_Emissions(kt),1526011.049
1997,Saudi Arabia,CO2_Emissions(kt),216239.323
1997,Turkey,CO2_Emissions(kt),198535.047
1997,United States,CO2_Emissions(kt),5368715.354
1997,South Africa,CO2_Emissions(kt),386131.433
1997,Argentina,ForestArea(sq. km),327399.0039
1997,Australia,ForestArea(sq. km),1287510
1997,Brazil,ForestArea(sq. km),5289033.125
1997,Canada,ForestArea(sq. km),3479433.125
1997,China,ForestArea(sq. km),1710425.313
1997,German,ForestArea(sq. km),113377.998
1997,European Union,ForestArea(sq. km),1526926.986
1997,France,ForestArea(sq. km),150330.9961
1997,United Kingdom,ForestArea(sq. km),29011.99951
1997,Indonesia,ForestArea(sq. km),1051497.969
1997,India,ForestArea(sq. km),649546.9922
1997,Italy,ForestArea(sq. km),81352.99805
1997,Japan,ForestArea(sq. km),248981.9922
1997,"Korea, Rep.",ForestArea(sq. km),63126.00098
1997,Mexico,ForestArea(sq. km),684272.0313
1997,Russian Federation,ForestArea(sq. km),8091729.375
1997,Saudi Arabia,ForestArea(sq. km),9770
1997,Turkey,ForestArea(sq. km),100147.002
1997,United States,ForestArea(sq. km),3032101.875
1997,South Africa,ForestArea(sq. km),92410
1997,Argentina,Population,35657429
1997,Australia,Population,18517000
1997,Brazil,Population,167209040
1997,Canada,Population,29905948
1997,China,Population,1230075000
1997,German,Population,82034771
1997,European Union,Population,485855012
1997,France,Population,59964851
1997,United Kingdom,Population,58316954
1997,Indonesia,Population,202826446
1997,India,Population,1000900030
1997,Italy,Population,56890372
1997,Japan,Population,126057000
1997,"Korea, Rep.",Population,45953580
1997,Mexico,Population,94611002
1997,Russian Federation,Population,147915307
1997,Saudi Arabia,Population,19407142
1997,Turkey,Population,60372568
1997,United States,Population,272657000
1997,South Africa,Population,42987461
1997,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),299708.76
1997,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),921012.05
1997,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1647413.793
1997,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),690068.75
1997,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5113706.854
1997,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1122917.37
1997,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5318851.567
1997,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),565220.99
1997,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),716185.48
1997,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5040841.3
1997,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1761537.39
1997,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),508373.858
1997,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1414397.05
1997,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),513934.866
1997,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),539136.339
1997,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2457479.79
1997,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),280673.769
1997,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),289681.095
1997,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6724414.4
1997,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),403030.554
1997,Argentina,Urban population,31579645
1997,Australia,Urban population,15672048
1997,Brazil,Urban population,132175402
1997,Canada,Urban population,23428320
1997,China,Urban population,404485562
1997,German,Urban population,60986289
1997,European Union,Urban population,346755773
1997,France,Urban population,45123550
1997,United Kingdom,Urban population,45762480
1997,Indonesia,Urban population,77897525
1997,India,Urban population,270523260
1997,Italy,Urban population,38140443
1997,Japan,Urban population,98667335
1997,"Korea, Rep.",Urban population,36259672
1997,Mexico,Urban population,69944968
1997,Russian Federation,Urban population,108515107
1997,Saudi Arabia,Urban population,15360171
1997,Turkey,Urban population,38142785
1997,United States,Urban population,212694273
1997,South Africa,Urban population,23836117
1998,Argentina,Agricultural_land_(sq. km),1283300
1998,Australia,Agricultural_land_(sq. km),4637860
1998,Brazil,Agricultural_land_(sq. km),2601120
1998,Canada,Agricultural_land_(sq. km),678340
1998,China,Agricultural_land_(sq. km),5236830
1998,German,Agricultural_land_(sq. km),173730
1998,European Union,Agricultural_land_(sq. km),2009245.999
1998,France,Agricultural_land_(sq. km),299800
1998,United Kingdom,Agricultural_land_(sq. km),175180
1998,Indonesia,Agricultural_land_(sq. km),438770
1998,India,Agricultural_land_(sq. km),1808740
1998,Italy,Agricultural_land_(sq. km),154840
1998,Japan,Agricultural_land_(sq. km),53100
1998,"Korea, Rep.",Agricultural_land_(sq. km),19690
1998,Mexico,Agricultural_land_(sq. km),1063250
1998,Russian Federation,Agricultural_land_(sq. km),2172870
1998,Saudi Arabia,Agricultural_land_(sq. km),1667850
1998,Turkey,Agricultural_land_(sq. km),399190
1998,United States,Agricultural_land_(sq. km),4145880
1998,South Africa,Agricultural_land_(sq. km),979880
1998,Argentina,CO2_Emissions(kt),139815.376
1998,Australia,CO2_Emissions(kt),316883.805
1998,Brazil,CO2_Emissions(kt),312289.054
1998,Canada,CO2_Emissions(kt),506533.711
1998,China,CO2_Emissions(kt),3324344.519
1998,German,CO2_Emissions(kt),855364.42
1998,European Union,CO2_Emissions(kt),3968801.434
1998,France,CO2_Emissions(kt),377444.31
1998,United Kingdom,CO2_Emissions(kt),531905.684
1998,Indonesia,CO2_Emissions(kt),214200.471
1998,India,CO2_Emissions(kt),936221.77
1998,Italy,CO2_Emissions(kt),440153.677
1998,Japan,CO2_Emissions(kt),1157829.581
1998,"Korea, Rep.",CO2_Emissions(kt),364833.497
1998,Mexico,CO2_Emissions(kt),389087.035
1998,Russian Federation,CO2_Emissions(kt),1495505.276
1998,Saudi Arabia,CO2_Emissions(kt),207680.545
1998,Turkey,CO2_Emissions(kt),200614.236
1998,United States,CO2_Emissions(kt),5401010.623
1998,South Africa,CO2_Emissions(kt),377726.669
1998,Argentina,ForestArea(sq. km),324465.9961
1998,Australia,ForestArea(sq. km),1287810
1998,Brazil,ForestArea(sq. km),5263601.875
1998,Canada,ForestArea(sq. km),3478961.875
1998,China,ForestArea(sq. km),1730285.156
1998,German,ForestArea(sq. km),113432.002
1998,European Union,ForestArea(sq. km),1533739.115
1998,France,ForestArea(sq. km),151184.0039
1998,United Kingdom,ForestArea(sq. km),29188.00049
1998,Indonesia,ForestArea(sq. km),1032362.031
1998,India,ForestArea(sq. km),650998.0078
1998,Italy,ForestArea(sq. km),82132.00195
1998,Japan,ForestArea(sq. km),248908.0078
1998,"Korea, Rep.",ForestArea(sq. km),63043.99902
1998,Mexico,ForestArea(sq. km),682367.9688
1998,Russian Federation,ForestArea(sq. km),8092047.5
1998,Saudi Arabia,ForestArea(sq. km),9770
1998,Turkey,ForestArea(sq. km),100707.998
1998,United States,ForestArea(sq. km),3033188.125
1998,South Africa,ForestArea(sq. km),92410
1998,Argentina,Population,36063459
1998,Australia,Population,18711000
1998,Brazil,Population,169785250
1998,Canada,Population,30155173
1998,China,Population,1241935000
1998,German,Population,82047195
1998,European Union,Population,486597004
1998,France,Population,60186288
1998,United Kingdom,Population,58487141
1998,Indonesia,Population,205724592
1998,India,Population,1019483581
1998,Italy,Population,56906744
1998,Japan,Population,126400000
1998,"Korea, Rep.",Population,46286503
1998,Mexico,Population,96056321
1998,Russian Federation,Population,147670692
1998,Saudi Arabia,Population,19783304
1998,Turkey,Population,61329676
1998,United States,Population,275854000
1998,South Africa,Population,43682260
1998,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),311514.7
1998,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),920773.48
1998,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2263725.63
1998,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1129087.11
1998,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5141402.7
1998,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1060398.257
1998,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5183115.749
1998,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),577851.541
1998,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),705167.71
1998,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1191187.16
1998,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1768965
1998,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),519046.022
1998,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1371363.01
1998,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),450493.845
1998,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),692323.18
1998,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3459685.66
1998,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),292876.646
1998,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),295884.83
1998,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6749016.1
1998,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),457895.896
1998,Argentina,Urban population,32009566
1998,Australia,Urban population,15811356
1998,Brazil,Urban population,135456370
1998,Canada,Urban population,23739358
1998,China,Urban population,420606126
1998,German,Urban population,61167004
1998,European Union,Urban population,347890412
1998,France,Urban population,45390693
1998,United Kingdom,Urban population,45931122
1998,Indonesia,Urban population,81452538
1998,India,Urban population,277707327
1998,Italy,Urban population,38185563
1998,Japan,Urban population,99095072
1998,"Korea, Rep.",Urban population,36633453
1998,Mexico,Urban population,71260342
1998,Russian Federation,Urban population,108329743
1998,Saudi Arabia,Urban population,15704580
1998,Turkey,Urban population,39068844
1998,United States,Urban population,216206090
1998,South Africa,Urban population,24431488
1999,Argentina,Agricultural_land_(sq. km),1284120
1999,Australia,Agricultural_land_(sq. km),4537290
1999,Brazil,Agricultural_land_(sq. km),2607590
